coqui_xtts_en.wav	4.790s	cuda	default-speaker
coqui_xtts_en_cloned.wav	4.191s	cuda	cloned-from-anchor
coqui_xtts_en.wav	5.844s	cuda	default-speaker
coqui_xtts_en_cloned.wav	4.947s	cuda	cloned-from-anchor
